url,chunk
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Future research must robustly test these hypotheses to advance methods for more accurate incorporation of humidity in estimating heat-related health outcomes under present and projected future climates. Heat extremes have dire consequences for human health, increasing mortality, morbidity, and occupational health hazards. Heat–health risks are heightened for people who are older,1,2 have chronic diseases,3,4 live in hot climates,5 or are socioeconomically disadvantaged.6 Recent heat waves have demonstrated this risk in, for example, Karachi, Pakistan, in 2015 (1,220 fatalities from heatstroke in d7), Japan in 2018 (34,147 heat-related emergency transports in 11 d8), and British Columbia, Canada, in 2021 (619 heat-related deaths in 6 d9). About 37% of heat-related mortality in 43 countries over the past few decades has been attributed to climate change.10"
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Recent heat waves have demonstrated this risk in, for example, Karachi, Pakistan, in 2015 (1,220 fatalities from heatstroke in d7), Japan in 2018 (34,147 heat-related emergency transports in 11 d8), and British Columbia, Canada, in 2021 (619 heat-related deaths in 6 d9). About 37% of heat-related mortality in 43 countries over the past few decades has been attributed to climate change.10 These risks are expected to further increase with climate change, given that heat waves are robustly projected to increase in frequency, intensity, and duration.11 In addition, as the atmosphere warms, evaporation of water increases, leading to higher humidity across much of the globe.12 Throughout this commentary, we use the term humidity to broadly refer to mass-based measures of the amount of moisture in the air (e.g., specific and absolute humidity); unless otherwise indicated, we do not mean relative humidity (RH), as discussed in the “Understanding Humidity: Scales and Definitions” section. To the extent that higher humidity reduces the human body’s ability to cool itself through sweat evaporation, increasing humidity would aggravate heat strain and the risk of adverse health outcomes."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"In addition, as the atmosphere warms, evaporation of water increases, leading to higher humidity across much of the globe.12 Throughout this commentary, we use the term humidity to broadly refer to mass-based measures of the amount of moisture in the air (e.g., specific and absolute humidity); unless otherwise indicated, we do not mean relative humidity (RH), as discussed in the “Understanding Humidity: Scales and Definitions” section. To the extent that higher humidity reduces the human body’s ability to cool itself through sweat evaporation, increasing humidity would aggravate heat strain and the risk of adverse health outcomes. Increasing temperatures and humidity with climate change thus pose a potential compound risk for human health. The recognition that humidity, as well as temperature extremes, may determine health outcomes led to the concept of “moist heat stress,” which is projected to increase with climate change. Buzan and Huber13 provided a comprehensive review of this work using combined temperature–humidity metrics and proposing physiological limits to human adaptive capacity."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"The recognition that humidity, as well as temperature extremes, may determine health outcomes led to the concept of “moist heat stress,” which is projected to increase with climate change. Buzan and Huber13 provided a comprehensive review of this work using combined temperature–humidity metrics and proposing physiological limits to human adaptive capacity. One of these metrics, wet-bulb temperature (), is the temperature reached if a parcel of air cools to moisture saturation via evaporation, with latent heat supplied by the parcel; it can be measured by a thermometer covered in a wet cloth. Sherwood and Huber14 argued that a for h is not survivable, projecting uninhabitable regions under a global mean warming of 7°C, with these regions projected to encompass the majority of the human population under 11–12°C of warming (temperatures not projected for this century). Today, 35°C exceedances are beginning to emerge in weather observations, especially near the Persian Gulf and Indus River Valley.15 Such projections rely on understanding the role of temperature and humidity in heat-related health outcomes."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Sherwood and Huber14 argued that a for h is not survivable, projecting uninhabitable regions under a global mean warming of 7°C, with these regions projected to encompass the majority of the human population under 11–12°C of warming (temperatures not projected for this century). Today, 35°C exceedances are beginning to emerge in weather observations, especially near the Persian Gulf and Indus River Valley.15 Such projections rely on understanding the role of temperature and humidity in heat-related health outcomes. Human physiological studies using climate chambers and energy balance modeling have found that humidity strongly influences human heat strain.16–18 However, population-scale studies of environmental drivers for mortality report strong associations with temperature but generally little or no association with humidity.19 Resolving this disagreement is necessary to accurately assess health risks today and in a warmer future (Figure 1). The goal of this commentary is to highlight proposed methodological and mechanistic reasons for the apparent lack of influence of humidity on heat-related health outcomes in the epidemiology literature. We present the problems posed by divergent conclusions of epidemiological and physiological studies regarding humidity, and suggest potential directions forward."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"The goal of this commentary is to highlight proposed methodological and mechanistic reasons for the apparent lack of influence of humidity on heat-related health outcomes in the epidemiology literature. We present the problems posed by divergent conclusions of epidemiological and physiological studies regarding humidity, and suggest potential directions forward. We focus on temperature and humidity and, for the sake of brevity, do not discuss other environmental variables that influence human energy balance, such as radiation and wind speed. We point the interested reader to the following cited articles for information regarding these additional variables.23–26 As in Davis et al.,27 we examine the impacts of temperature and humidity on noncommunicable diseases, rather than infectious disease. Furthermore, we focus on nonoccupational heat–health relationships (such as the sedentary elderly dying prematurely in the heat); issues pertaining to heat-related mortality in outdoor workers require considerations of exertional heat stroke not directly addressed here.28–30"
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"We point the interested reader to the following cited articles for information regarding these additional variables.23–26 As in Davis et al.,27 we examine the impacts of temperature and humidity on noncommunicable diseases, rather than infectious disease. Furthermore, we focus on nonoccupational heat–health relationships (such as the sedentary elderly dying prematurely in the heat); issues pertaining to heat-related mortality in outdoor workers require considerations of exertional heat stroke not directly addressed here.28–30 We first present background information about humidity and its projected changes, before exploring the physiological vs. epidemiological findings regarding humidity and possible reasons for their divergence. We end by highlighting the importance of reconciling this debate for climate adaptation and presenting a summary and conclusion. Understanding Humidity: Scales and Definitions Many different expressions exist for the moisture content of air, developed in large part to aid understanding of meteorological and climatological processes."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"We end by highlighting the importance of reconciling this debate for climate adaptation and presenting a summary and conclusion. Understanding Humidity: Scales and Definitions Many different expressions exist for the moisture content of air, developed in large part to aid understanding of meteorological and climatological processes. In studying heat–health outcomes, selection of the appropriate humidity measure is essential, given that some variables exhibit inverse correlations to temperature (e.g., RH) that can prevent a clear separation of the roles of humidity and temperature. Davis et al.27 analyzed the humidity variable(s) used in 260 health-related publications from 2013 to 2016 and found that RH was used the majority (65%) of the time, and absolute or specific humidity only 5.3% and 1.5% of the time, respectively. The common and often inappropriate use of RH emphasizes the need for greater understanding of humidity measures among health researchers."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Davis et al.27 analyzed the humidity variable(s) used in 260 health-related publications from 2013 to 2016 and found that RH was used the majority (65%) of the time, and absolute or specific humidity only 5.3% and 1.5% of the time, respectively. The common and often inappropriate use of RH emphasizes the need for greater understanding of humidity measures among health researchers. There are a variety of metrics that combine temperature and humidity with relevance to the human heat experience. Given its close relation to human heat stress and clear meteorological interpretation, is used throughout this commentary to illustrate a variety of points about physiological, epidemiological, and climate studies. Three important metrics from the physiology literature are a) the maximum evaporation rate achievable given a person’s clothing and environment, often assuming the skin is saturated with moisture [evaporative capacity of the environment ()], b) the required evaporation rate for the human body to be in energy balance given metabolic heating"
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Given its close relation to human heat stress and clear meteorological interpretation, is used throughout this commentary to illustrate a variety of points about physiological, epidemiological, and climate studies. Three important metrics from the physiology literature are a) the maximum evaporation rate achievable given a person’s clothing and environment, often assuming the skin is saturated with moisture [evaporative capacity of the environment ()], b) the required evaporation rate for the human body to be in energy balance given metabolic heating [the evaporative requirement ()], and c) the actual evaporation of sweat from the skin (E).21,46 Both and E decrease as humidity rises and the skin-to-air humidity gradient decreases. In contrast, depends on metabolic rate and factors other than humidity that influence human energy balance (e.g., temperature, radiation, windspeed).21 Moist Heat in a Changing Climate Climate models robustly project that moist heat will intensify in response to rising greenhouse gas concentrations.14,47–49 Here we briefly summarize the reasons for these trends. First, climate simulations show enhanced warming of land surfaces compared with ocean surfaces, both in terms of mean and extreme temperatures."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"In contrast, depends on metabolic rate and factors other than humidity that influence human energy balance (e.g., temperature, radiation, windspeed).21 Moist Heat in a Changing Climate Climate models robustly project that moist heat will intensify in response to rising greenhouse gas concentrations.14,47–49 Here we briefly summarize the reasons for these trends. First, climate simulations show enhanced warming of land surfaces compared with ocean surfaces, both in terms of mean and extreme temperatures. Simple theoretical arguments explain the faster warming of land surfaces in the tropics and subtropics,50,51 but this phenomenon is less well understood at higher latitudes. At the same time, warmer air can hold more water vapor, following the Clausius–Clapeyron relation, which states that at fixed RH, specific humidity increases at a rate of .12,52 Since the earliest climate model simulations, it has been known that RH stays roughly constant over ocean surfaces when carbon dioxide () concentrations are increased,53 leading to large increases in specific humidity."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"At the same time, warmer air can hold more water vapor, following the Clausius–Clapeyron relation, which states that at fixed RH, specific humidity increases at a rate of .12,52 Since the earliest climate model simulations, it has been known that RH stays roughly constant over ocean surfaces when carbon dioxide () concentrations are increased,53 leading to large increases in specific humidity. This extra water vapor gets transported over land regions, which can see increases in specific humidity, although these increases tend to be smaller than over oceans because some of the moisture rains out as it is transported. Although specific humidity changes over land are generally slower than the 6–7%/°C Clausius–Clapeyron scaling, they are much larger than the fractional changes in temperature.49 The result is that increases in specific humidity dominate changes in moist heat in all but the coldest, driest climates,49 and projecting changes in moist heat largely comes down to projecting changes in specific humidity. The driving role for humidity in recent and projected increases in moist heat is stronger in the tropics compared with the relatively drier extratropics.49 Figure 2 illustrates this by plotting global changes in the annual 98th percentile of equivalent potential temperature (which scales with ) and corresponding changes in near-surface air temperature () and specific humidity, following a transient warming scenario; methods follow Lutsko,49 which analyzed output from 14 Coupled Model Intercomparison Project Phase 6 (CMIP6) models."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Although specific humidity changes over land are generally slower than the 6–7%/°C Clausius–Clapeyron scaling, they are much larger than the fractional changes in temperature.49 The result is that increases in specific humidity dominate changes in moist heat in all but the coldest, driest climates,49 and projecting changes in moist heat largely comes down to projecting changes in specific humidity. The driving role for humidity in recent and projected increases in moist heat is stronger in the tropics compared with the relatively drier extratropics.49 Figure 2 illustrates this by plotting global changes in the annual 98th percentile of equivalent potential temperature (which scales with ) and corresponding changes in near-surface air temperature () and specific humidity, following a transient warming scenario; methods follow Lutsko,49 which analyzed output from 14 Coupled Model Intercomparison Project Phase 6 (CMIP6) models. Physiological Study of Humidity in Heat Stress and Strain Physiological studies have concluded that increasing humidity along with increasing temperature should pose significant risks for human health.14,45 It is well established in the physiology and biophysics literature that ambient humidity plays a critical role in whether human core temperature can be maintained within safe limits. To prevent accumulation of excess heat energy inside the body and the elevated risk of hyperthermia and heat stroke, the bloodstream must transport metabolically generated heat to the skin surface."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"It is well established in the physiology and biophysics literature that ambient humidity plays a critical role in whether human core temperature can be maintained within safe limits. To prevent accumulation of excess heat energy inside the body and the elevated risk of hyperthermia and heat stroke, the bloodstream must transport metabolically generated heat to the skin surface. To do so, the skin’s vasculature dilates (cutaneous vasodilation) and then dissipates this heat to the surrounding environment.30 Heat transfer away from the body can occur via dry transfer processes (convection and radiation), but the magnitude of these losses diminishes as increases. Above , the only remaining avenue for heat dissipation is evaporation, almost exclusively from sweat secreted by the eccrine glands distributed across the human skin.26 Each gram of sweat can liberate up to 2,427 J of latent heat if completely evaporated from the skin.54As ambient humidity rises, the proportion of secreted sweat that evaporates (i.e., sweating efficiency) decreases, with the remainder either sitting on the skin or dripping off the body without contributing to latent cooling (i.e., inefficient sweating).55 Because less heat is lost for a given sweat rate at high humidity, core temperature continues to rise until enough sweat is secreted to elicit the required rate of evaporation to attain thermal equilibrium."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Above , the only remaining avenue for heat dissipation is evaporation, almost exclusively from sweat secreted by the eccrine glands distributed across the human skin.26 Each gram of sweat can liberate up to 2,427 J of latent heat if completely evaporated from the skin.54As ambient humidity rises, the proportion of secreted sweat that evaporates (i.e., sweating efficiency) decreases, with the remainder either sitting on the skin or dripping off the body without contributing to latent cooling (i.e., inefficient sweating).55 Because less heat is lost for a given sweat rate at high humidity, core temperature continues to rise until enough sweat is secreted to elicit the required rate of evaporation to attain thermal equilibrium. Heat stroke risk becomes substantially elevated when evaporative heat balance requirements necessitate a sweat rate that exceeds the physiological limit.30 The importance of mass-based measures of humidity (e.g., specific or absolute humidity) vs. humidity variables with a thermal component (e.g., RH, saturation vapor pressure, saturation deficit) for human thermoregulation can be understood as follows. In keeping with bulk formula for latent heat flux, evaporation from a moist surface (such as the skin) is driven by the difference in saturation specific humidity () and the specific humidity of the overlying air."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"The importance of mass-based measures of humidity (e.g., specific or absolute humidity) vs. humidity variables with a thermal component (e.g., RH, saturation vapor pressure, saturation deficit) for human thermoregulation can be understood as follows. In keeping with bulk formula for latent heat flux, evaporation from a moist surface (such as the skin) is driven by the difference in saturation specific humidity () and the specific humidity of the overlying air. is in turn dictated by the temperature of that surface. For the human body, the relevant surface temperature is skin temperature (), and therefore the driving gradient for evaporation and sweat efficiency is , bearing in mind that total evaporation from the human body is also influenced by the physiologically modified skin wettedness (proportion of skin covered in sweat).18,55 A variety of physiological mechanisms, including blood flow and sweating, help the human body keep somewhat constant at 35°C for fully vasodilated skin, or at least varying much less than surrounding .56 is maintained to ensure an internal body temperature gradient that allows the flow of metabolic heat outward from the human body; when at rest, the body’s core temperature is typically 37°C. Given that is relatively constant, variations in evaporative potential from the human body, and in turn human heat strain and stress, are influenced primarily by the ."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"For the human body, the relevant surface temperature is skin temperature (), and therefore the driving gradient for evaporation and sweat efficiency is , bearing in mind that total evaporation from the human body is also influenced by the physiologically modified skin wettedness (proportion of skin covered in sweat).18,55 A variety of physiological mechanisms, including blood flow and sweating, help the human body keep somewhat constant at 35°C for fully vasodilated skin, or at least varying much less than surrounding .56 is maintained to ensure an internal body temperature gradient that allows the flow of metabolic heat outward from the human body; when at rest, the body’s core temperature is typically 37°C. Given that is relatively constant, variations in evaporative potential from the human body, and in turn human heat strain and stress, are influenced primarily by the . This is true in most climates, excluding very dry conditions when the skin surface is not saturated.55,57 A further caveat is that clothing, various human body attributes, and wind speed can also influence the rate of cooling from evaporation. In contrast to mass-based metrics, metrics with a thermal component, such as RH, reflect variations in the temperature and water content of the air and do not cleanly capture drivers of evaporation from the skin surface. The same with different levels of ambient humidity (when controlling for wind and radiation) can elicit different levels of physiological heat strain."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"In contrast to mass-based metrics, metrics with a thermal component, such as RH, reflect variations in the temperature and water content of the air and do not cleanly capture drivers of evaporation from the skin surface. The same with different levels of ambient humidity (when controlling for wind and radiation) can elicit different levels of physiological heat strain. For example, young healthy men exercising for 45 min at a fixed heat production of 450 W in 37°C demonstrated a 0.3–0.5°C rise in core (esophageal) temperature accompanied by sweat losses of with q (30% RH),58 but core temperature increases and sweat losses were 0.9–1.1°C and , respectively, when q was (60% RH).58 The most widely used climate projections for estimating future human survivability with global warming are based on these physiological impacts of humidity. The premise of the 35°C survival threshold is that both the dry heat loss and the humidity gradient between skin and air are eliminated, resulting in no cooling via convection or sweat evaporation.14 Under these assumptions, the human body becomes an adiabatic system whereby all internally generated heat remains inside the body, leading to catastrophic overheating."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"The most widely used climate projections for estimating future human survivability with global warming are based on these physiological impacts of humidity. The premise of the 35°C survival threshold is that both the dry heat loss and the humidity gradient between skin and air are eliminated, resulting in no cooling via convection or sweat evaporation.14 Under these assumptions, the human body becomes an adiabatic system whereby all internally generated heat remains inside the body, leading to catastrophic overheating. Importantly, a fixed can be attained with a range of different s.17 For example, 35°C is equivalent to 35°C with q (100% RH), 40°C with q (71% RH), and 50°C with q (36% RH). Epidemiological Study of Humidity in Heat–Health Outcomes"
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"For example, 35°C is equivalent to 35°C with q (100% RH), 40°C with q (71% RH), and 50°C with q (36% RH). Epidemiological Study of Humidity in Heat–Health Outcomes The key role of humidity on human heat stress in physiological studies seems at odds with weak relationships between humidity and heat-related health outcomes in epidemiological studies. Although most epidemiological studies investigating the role of heat on noncommunicable health outcomes (e.g., premature mortality or emergency department visits) have relied on temperature metrics (e.g., daily maximum temperature or diurnal temperature range) as the primary exposure,59,60 some studies also considered humidity.19,61–63 These studies often employed differing humidity metrics (see Davis et al.27 and Table 1) or at times combined temperature–humidity metrics [e.g., humidex, apparent temperature (AT)]."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Although most epidemiological studies investigating the role of heat on noncommunicable health outcomes (e.g., premature mortality or emergency department visits) have relied on temperature metrics (e.g., daily maximum temperature or diurnal temperature range) as the primary exposure,59,60 some studies also considered humidity.19,61–63 These studies often employed differing humidity metrics (see Davis et al.27 and Table 1) or at times combined temperature–humidity metrics [e.g., humidex, apparent temperature (AT)]. Such studies also employed various analytical approaches with distinct interpretations and implications. Typically, in epidemiological studies, variations in daily health outcomes and weather data are compared, contrasting with the shorter temporal scales explored in physiological experiments. These contrasting timescales imply consideration of different health outcomes."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Typically, in epidemiological studies, variations in daily health outcomes and weather data are compared, contrasting with the shorter temporal scales explored in physiological experiments. These contrasting timescales imply consideration of different health outcomes. For example, increasing dehydration and body temperature can lead to direct impacts, such as heat exhaustion or heatstroke, over shorter time periods (hours to days) and/or indirect impacts by exacerbating underlying comorbidities, such as cardiovascular or renal diseases, that often show multiday lagged responses.64 Conclusions are mixed among epidemiological studies that consider humidity. One study found that high RH levels were associated with higher cardiorespiratory hospital admissions in New York,61 but the majority of studies diverge from expectations based on the physiology literature. For example, a recent multicountry, multicity study by Armstrong et al.19 concluded that overall mortality was slightly reduced compared with typical mortality levels following days with higher RH, and these findings were largely consistent with mass-based measures of humidity (dew point temperature and specific humidity)."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"One study found that high RH levels were associated with higher cardiorespiratory hospital admissions in New York,61 but the majority of studies diverge from expectations based on the physiology literature. For example, a recent multicountry, multicity study by Armstrong et al.19 concluded that overall mortality was slightly reduced compared with typical mortality levels following days with higher RH, and these findings were largely consistent with mass-based measures of humidity (dew point temperature and specific humidity). Studies in Australia62 and in the United States63 also concluded that RH had little to no additional effect on temperature–health relationships. Such counterintuitive conclusions may be explained by the complex and heterogeneous relationship between humidity and temperature in heat and health studies, as well as critical underlying analytical and data considerations, as described below. We distinguish three main approaches to incorporating humidity variables in heat–health epidemiological studies that may cause counterintuitive findings (i.e., little or no impact of humidity on heat–health outcomes) when compared with physiological knowledge of thermoregulation in the heat, including: a) the use of a composite index, b) considering humidity as a confounder between temperature metrics and health outcomes, and c) the use of an interaction term to represent potential effect modification or interaction between temperature and humidity."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Such counterintuitive conclusions may be explained by the complex and heterogeneous relationship between humidity and temperature in heat and health studies, as well as critical underlying analytical and data considerations, as described below. We distinguish three main approaches to incorporating humidity variables in heat–health epidemiological studies that may cause counterintuitive findings (i.e., little or no impact of humidity on heat–health outcomes) when compared with physiological knowledge of thermoregulation in the heat, including: a) the use of a composite index, b) considering humidity as a confounder between temperature metrics and health outcomes, and c) the use of an interaction term to represent potential effect modification or interaction between temperature and humidity. We also describe relevant limitations of existing epidemiological and weather data. Composite Biometeorological Indices Many epidemiological studies have relied on composite biometeorological indices, such as the AT, heat index, or humidex (see Table 1). Such approaches offer the advantage of simultaneously considering temperature and humidity in a single index that can then be used as the main exposure of interest."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Composite Biometeorological Indices Many epidemiological studies have relied on composite biometeorological indices, such as the AT, heat index, or humidex (see Table 1). Such approaches offer the advantage of simultaneously considering temperature and humidity in a single index that can then be used as the main exposure of interest. With this approach, the epidemiological interpretation can be ambiguous, given that increases in the index can be driven by temperature, humidity, or both [or other factors, as in the University Thermal Climate Index (UTCI)]. In addition, certain indices (e.g., the humidex) were developed based on human (dis)comfort,65 which is based on an average person’s subjective feelings of comfort; thus, relationships may be skewed and not driven by physiological heat strain,66 such as heat strain during outdoor work.67,68"
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"[or other factors, as in the University Thermal Climate Index (UTCI)]. In addition, certain indices (e.g., the humidex) were developed based on human (dis)comfort,65 which is based on an average person’s subjective feelings of comfort; thus, relationships may be skewed and not driven by physiological heat strain,66 such as heat strain during outdoor work.67,68 The units applied to the index may also be confusing [e.g., for UTCI, Web Bulb Globe Temperature (WBGT), and humidex, “°C” is added to the output value, yet the output is not a true temperature]. Although composite temperature–humidity indices can be useful when designing heat warning systems, the interpretation ambiguity may lead to biased or misleading estimates of associated risks and thus impact the effectiveness of warning systems.69 For example, consider a hypothetical analysis of daily time series of health and weather data, examining a geographical context in which the correlation between temperature and humidity has a strong seasonality with a high correlation in June but low correlation during the rest of the summer."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"[e.g., for UTCI, Web Bulb Globe Temperature (WBGT), and humidex, “°C” is added to the output value, yet the output is not a true temperature]. Although composite temperature–humidity indices can be useful when designing heat warning systems, the interpretation ambiguity may lead to biased or misleading estimates of associated risks and thus impact the effectiveness of warning systems.69 For example, consider a hypothetical analysis of daily time series of health and weather data, examining a geographical context in which the correlation between temperature and humidity has a strong seasonality with a high correlation in June but low correlation during the rest of the summer. In this setting, the relative risk associated with a given value of (or any other composite index) compared with a baseline value (or “benign” weather day) may be low overall because the average risk is driven by the majority of days where humidity levels are low. Such an average effect may be particularly high early in the summer season and not be detected. If using composite indices, we encourage exploration of effect heterogeneity (while considering the presence of nonlinear relationships with health outcomes) according to the composition of the index or the season."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Such an average effect may be particularly high early in the summer season and not be detected. If using composite indices, we encourage exploration of effect heterogeneity (while considering the presence of nonlinear relationships with health outcomes) according to the composition of the index or the season. Given the documented physiological impacts of high humidity (see the “Physiological Study of Humidity in Heat Stress and Strain” section), it would be interesting to explore the heterogeneous effects of composite indices on more specific causes of mortality or morbidity (e.g., by exploring cardiovascular subtypes, such as hypertensive disease or cerebrovascular diseases). Overall, we recommend using alternative methods (see below) that separate out the effects of temperature and humidity, even if some caveats are needed. Humidity as a Confounder"
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Overall, we recommend using alternative methods (see below) that separate out the effects of temperature and humidity, even if some caveats are needed. Humidity as a Confounder Many studies consider, implicitly or explicitly, humidity as a confounder in the relationship between temperature metrics and health outcomes.70–72 Humidity is typically adjusted for in such analyses. Consider the following multivariable linear model where Y represents a given health outcome rate (e.g., daily rates of nonaccidental mortality per 100,000), t is daily mean temperature, h is daily absolute humidity, and c′ is a vector of confounders (including calendar variables): Assuming no interaction on the additive scale and a linear dose–response effect for simplicity, represents the intercept, and the effect of t conditioning on both h and c′. The coefficients and (under some assumptions73) can be interpreted as the controlled direct effect, although interpreting such coefficients can be misleading.74,75 A first challenge is that by conditioning (i.e., adjusting) on humidity levels, we deliberately remove the influence of humidity on both temperature and the health outcome."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Consider the following multivariable linear model where Y represents a given health outcome rate (e.g., daily rates of nonaccidental mortality per 100,000), t is daily mean temperature, h is daily absolute humidity, and c′ is a vector of confounders (including calendar variables): Assuming no interaction on the additive scale and a linear dose–response effect for simplicity, represents the intercept, and the effect of t conditioning on both h and c′. The coefficients and (under some assumptions73) can be interpreted as the controlled direct effect, although interpreting such coefficients can be misleading.74,75 A first challenge is that by conditioning (i.e., adjusting) on humidity levels, we deliberately remove the influence of humidity on both temperature and the health outcome. This corresponds to a hypothetical, counterfactual world in which humidity and temperature are independent regarding health impacts, which is not the case and thus affects the interpretation of temperature’s impact on health. Such results should be interpreted with caution. A second challenge is that when temperature and humidity are highly correlated (or when such correlation is time dependent or nonlinear), including both variables in a single multivariable regression model can lead to multicollinearity issues."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Such results should be interpreted with caution. A second challenge is that when temperature and humidity are highly correlated (or when such correlation is time dependent or nonlinear), including both variables in a single multivariable regression model can lead to multicollinearity issues. Such multicollinearity can lead to ambiguously estimated coefficients that may arbitrarily vary because of differential proportions of the variance explained or if one of the two variables has more missing data. If such correlation between temperature and humidity varies greatly with time, this multicollinearity may be exacerbated by the inclusion of calendar variables to adjust for long-term or seasonal trends. Multicollinearity also reduces the precision of the estimated coefficients and may lead to erroneous conclusions that humidity (or temperature) does not have an effect."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"If such correlation between temperature and humidity varies greatly with time, this multicollinearity may be exacerbated by the inclusion of calendar variables to adjust for long-term or seasonal trends. Multicollinearity also reduces the precision of the estimated coefficients and may lead to erroneous conclusions that humidity (or temperature) does not have an effect. This is particularly problematic when null hypothesis significance testing is used (e.g., using a -value threshold)—a misleading practice for which there are practical alternatives.76,77 In summary, including humidity as a confounder can omit important mechanisms linking temperature and humidity in producing negative health outcomes, especially when these variables are highly correlated. Humidity as an Effect (Measure) Modifier Finally, some studies consider modification of humidity on temperature’s health effect, for instance by including an interaction term between temperature and humidity."
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"In summary, including humidity as a confounder can omit important mechanisms linking temperature and humidity in producing negative health outcomes, especially when these variables are highly correlated. Humidity as an Effect (Measure) Modifier Finally, some studies consider modification of humidity on temperature’s health effect, for instance by including an interaction term between temperature and humidity. In etiological studies (i.e., when the goal is to infer causal effects as opposed to descriptive and predictive studies), there is a key distinction between interaction and effect modification.78 Although analytical approaches to estimate interaction or effect modification (i.e., interaction terms, stratification) are similar, the policy implications may differ if the aim is to address exposure to temperature, humidity, or both at the same time. Interaction and effect modification are scale dependent, which means that they can occur on absolute and multiplicative scales.79"
https://pmc.ncbi.nlm.nih.gov/articles/PMC10231239/?utm_source=chatgpt.com,"Although analytical approaches to estimate interaction or effect modification (i.e., interaction terms, stratification) are similar, the policy implications may differ if the aim is to address exposure to temperature, humidity, or both at the same time. Interaction and effect modification are scale dependent, which means that they can occur on absolute and multiplicative scales.79 Therefore, when using a multiplicative model, such as Poisson or conditional logistic models, product terms represent deviations from multiplicative joint effects and not deviations from additivity. The choice of such a scale is important for the interpretation of interaction or effect modification and policy implications.80,81 The absolute scale may be more suitable for inferring recommendations for targeted policies (i.e., to optimize the benefits of early warning systems). Multiple tools to quantify interaction or effect modification on the additive scale have been proposed.82 In a recent example, Armstrong et al.19 explored the interaction between daily temperature and RH assuming no cross-lag interactions and no nonlinear interaction."
